,Unnamed: 0,timedate,open,high,low,close,volume,1d_GAIN,1d_TRENDPoint7,1d_TREND1,1d_TREND1Point3,1d_TREND1Point6,1d_TREND2,1d_TREND2Point5,1d_TREND3,1d_CDLMARUBOZU,1d_CDLRICKSHAWMAN,1d_CDLCLOSINGMARUBOZU,1d_CMO,1d_RSI,1d_STOCH,1d_CDLHIKKAKE,1d_CDLMATHOLD,1d_CDLBREAKAWAY,1d_CDLDOJI,1d_CDLDOJISTAR,1d_CDLSHOOTINGSTAR,1d_WILLR,1d_TRIX,1d_STOCHF,1d_CDLHIKKAKEMOD,1d_CDLLADDERBOTTOM,1d_CDLRISEFALL3METHODS,1d_CDLDRAGONFLYDOJI,1d_CDLGRAVESTONEDOJI,1d_CDLHANGINGMAN,1d_AROONOSC,1d_PPO1,1d_MFI,1d_CDLTASUKIGAP,1d_CDLCONCEALBABYSWALL,1d_CDLXSIDEGAP3METHODS,1d_CDLHAMMER,1d_CDLINVERTEDHAMMER,1d_CDLLONGLINE,1d_CDLLONGLEGGEDDOJI,1d_PPO2,1d_CDLADVANCEBLOCK,1d_CDL2CROWS,1d_CDL3LINESTRIKE,1d_CDLSTALLEDPATTERN,1d_CDLTAKURI,1d_CDLSPINNINGTOP,1d_CDLSHORTLINE,1d_HT_DCPERIOD,1d_HT_DCPHASE,1d_HT_PHASOR,1d_CDL3BLACKCROWS,1d_CDLUNIQUE3RIVER,1d_CDL3WHITESOLDIERS,1d_CDLENGULFING,1d_CDLKICKING,1d_CDLKICKINGBYLENGTH,1d_HT_SINE,1d_HT_TRENDMODE,1d_ULTOSC,1d_CDLIDENTICAL3CROWS,1d_CDLTRISTAR,1d_CDL3OUTSIDE,1d_CDLMATCHINGLOW,1d_CDLGAPSIDESIDEWHITE,1d_CDLDARKCLOUDCOVER,1d_CCI,1d_STOCHRSI,1d_ADX,1d_DX,1d_CDLMORNINGSTAR,1d_CDL3INSIDE,1d_CDLINNECK,1d_CDLONNECK,1d_CDLBELTHOLD,1d_CDLCOUNTERATTACK,1d_CDLHARAMICROSS,1d_CDL3STARSINSOUTH,1d_CDLEVENINGDOJISTAR,1d_CDLMORNINGDOJISTAR,1d_CDLUPSIDEGAP2CROWS,1d_CDLSEPARATINGLINES,1d_CDLTHRUSTING,1d_CDLHARAMI,1d_CDLHOMINGPIGEON,1d_CDLPIERCING,1d_CDLABANDONEDBABY,1d_CDLEVENINGSTAR,1d_CDLHIGHWAVE,1d_CDLSTICKSANDWICH,1w_GAIN,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO,1w_RSI,1w_STOCH,1w_CDLHIKKAKE,1w_CDLMATHOLD,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR,1w_TRIX,1w_STOCHF,1w_CDLHIKKAKEMOD,1w_CDLLADDERBOTTOM,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC,1w_PPO1,1w_MFI,1w_CDLTASUKIGAP,1w_CDLCONCEALBABYSWALL,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDL3LINESTRIKE,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_CDLKICKING,1w_CDLKICKINGBYLENGTH,1w_HT_SINE,1w_HT_TRENDMODE,1w_ULTOSC,1w_CDLIDENTICAL3CROWS,1w_CDLTRISTAR,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI,1w_STOCHRSI,1w_ADX,1w_DX,1w_CDLMORNINGSTAR,1w_CDL3INSIDE,1w_CDLINNECK,1w_CDLONNECK,1w_CDLBELTHOLD,1w_CDLCOUNTERATTACK,1w_CDLHARAMICROSS,1w_CDL3STARSINSOUTH,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLUPSIDEGAP2CROWS,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLABANDONEDBABY,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE,1w_CDLSTICKSANDWICH
666,666,2016-12-14,776.79116736,781.79,773.61930386,777.6580548,4498.1420364399955,-0.0019,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.2952,0.6476,0.7187,0.0,0.0,0.0,1.0,0.0,0.0,-0.2608,0.0496,0.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.02,0.7386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2438,0.5797,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.4802,1,0.5737,0.0,0.0,0.0,0.0,0.0,0.0,0.1028,0.5660000000000001,0.3008,0.3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0255,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4581,0.7290000000000001,0.8152,0.0,0.0,0.0,1.0,0.0,0.0,-0.0457,0.2452,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0316,0.7981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27399999999999997,0.4338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,1,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.9718,0.2781,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,667,2016-12-15,777.71271796,780.0,775.00243812,776.22263218,5941.243780380004,0.006,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2731,0.6365,0.5797,0.0,0.0,0.0,0.0,0.0,0.0,-0.3388,0.0494,0.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0199,0.6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2464,0.5873,0.0012,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5215,1,0.5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.3109,0.3077,0.3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4581,0.7290000000000001,0.8152,0.0,0.0,0.0,1.0,0.0,0.0,-0.0457,0.2452,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0316,0.7981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27399999999999997,0.4338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,1,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.9718,0.2781,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,668,2016-12-16,776.16,784.9973487000003,774.8,780.80283572,5722.096759070008,0.01,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3134,0.6567,0.5075,0.0,0.0,0.0,0.0,0.0,0.0,-0.2286,0.0492,0.4754,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.0194,0.6477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493,0.5844,0.0007,0.0,0.0,0.0,1.0,0.0,0.0,-0.5059,1,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.479,0.3171,0.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4581,0.7290000000000001,0.8152,0.0,0.0,0.0,1.0,0.0,0.0,-0.0457,0.2452,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0316,0.7981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27399999999999997,0.4338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,1,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.9718,0.2781,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,669,2016-12-17,780.80835,791.95624017,779.51566515,788.63510093,4390.314379450008,0.0025,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3771,0.6886,0.5048,0.0,0.0,0.0,0.0,0.0,0.0,-0.0768,0.049,0.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0197,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525,0.5637,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,-0.3895,1,0.5346,0.0,0.0,1.0,0.0,0.0,0.0,0.1366,0.6559999999999999,0.3294,0.4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4581,0.7290000000000001,0.8152,0.0,0.0,0.0,1.0,0.0,0.0,-0.0457,0.2452,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0316,0.7981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27399999999999997,0.4338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,1,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.9718,0.2781,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,670,2016-12-18,788.71329184,791.8853362000001,787.19179756,790.70378785,2862.0372940200014,0.0002,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3931,0.6966,0.6062,0.0,0.0,0.0,0.0,0.0,0.0,-0.028999999999999998,0.0488,0.7553,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.019,0.7067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256,0.5314,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,-0.1958,1,0.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.9411,0.3409,0.4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4581,0.7290000000000001,0.8152,0.0,0.0,0.0,1.0,0.0,0.0,-0.0457,0.2452,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0316,0.7981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27399999999999997,0.4338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,1,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.9718,0.2781,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,671,2016-12-19,790.71,794.99,789.04706423,790.90724543,5525.805995430005,0.0097,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3948,0.6974,0.7316,-0.5,0.0,0.0,1.0,0.0,0.0,-0.0915,0.0487,0.8516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.7855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2603,0.5262,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636,1,0.5233,0.0,0.0,0.0,0.0,0.0,0.0,0.1384,1.0,0.3532,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,672,2016-12-20,791.28412697,799.21,789.08350815,798.99537899,5943.053651270007,0.0444,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,1.0,0.4578,0.7289,0.8379,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044,0.0485,0.9069,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0212,0.7909999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673,0.5,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1,0.6241,0.0,0.0,0.0,0.0,0.0,0.0,0.1529,1.0,0.3667,0.5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,673,2016-12-21,798.97576447,834.45020611,798.97576447,834.45020611,8444.340439589987,0.0249,UP,UP,UP,UP,UP,UP,EITHER,1.0,0.0,1.0,0.6365,0.8183,0.8959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0487,0.9297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0233,0.8044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787,0.4783,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.1362,1,0.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.2585,1.0,0.3911,0.7073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,674,2016-12-22,835.22247098,875.56367719,832.42,856.0239162999999,8778.210640869998,0.0709,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.7011,0.8505,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.1777,0.0493,0.9234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0259,0.8173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963,0.4499,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.3097,1,0.7005,0.0,0.0,0.0,0.0,0.0,0.0,0.2818,1.0,0.4202,0.7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,675,2016-12-23,856.71353556,918.04052505,855.63199943,917.46397568,12747.507320919995,-0.0279,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,1.0,0.0,1.0,0.8065,0.9033,0.9259,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038,0.0507,0.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0307,0.8405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191,0.4281,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.4364,1,0.7855,0.0,0.0,0.0,0.0,0.0,0.0,0.2568,1.0,0.4509,0.8501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,676,2016-12-24,917.31010609,918.17044966,882.07509065,891.75302222,6469.529901140008,0.0051,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5588,0.7794,0.9016,0.0,0.0,0.0,0.0,0.0,0.0,-0.1732,0.0524,0.8566,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.034,0.8479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463,0.4211,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,1,0.7066,0.0,0.0,0.0,0.0,0.0,0.0,0.1731,0.7994,0.4794,0.8502,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,677,2016-12-25,891.54754994,897.08108596,851.11036323,896.13124765,5413.624316620011,0.0058,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5696,0.7848,0.8834,0.0,0.0,0.0,0.0,0.0,0.0,-0.1497,0.0543,0.8687,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0375,0.8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559,0.4145,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.512,1,0.7537,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.573,0.4823,0.5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,UP,UP,UP,UP,UP,UP,UP,1.0,0.0,1.0,0.4937,0.7468,0.872,-0.5,0.0,0.0,0.0,0.0,0.0,-0.0063,0.2435,0.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0393,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899999999999997,0.4588,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,1,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,1.0,0.2916,0.4666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,678,2016-12-26,895.932774,908.22,890.07340018,901.13679569,3302.5730750899943,0.0256,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5822,0.7911,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,-0.1173,0.0565,0.8039,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0405,0.8187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3747,0.4139,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.5148,1,0.7514,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.2712,0.4872,0.5512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.6329,0.8164,0.9043,0.0,0.0,0.0,0.0,0.0,0.0,-0.0679,0.2433,0.9273,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0576,0.8719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845,0.4701,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.1865,1,0.6606,0.0,0.0,0.0,0.0,0.0,0.0,0.1783,1.0,0.3169,0.6456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,679,2016-12-27,902.09970176,939.39913685,895.16875668,925.16876125,6722.669985770006,0.0579,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.6372,0.8186,0.8303,0.0,0.0,0.0,0.0,0.0,0.0,-0.0858,0.059000000000000004,0.8184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0448,0.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782,0.4136,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,1,0.7441,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,0.2439,0.49700000000000005,0.6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.6329,0.8164,0.9043,0.0,0.0,0.0,0.0,0.0,0.0,-0.0679,0.2433,0.9273,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0576,0.8719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845,0.4701,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.1865,1,0.6606,0.0,0.0,0.0,0.0,0.0,0.0,0.1783,1.0,0.3169,0.6456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
