,Unnamed: 0,timedate,close,high,low,open,volume,2h_GAIN,2h_RATIO,2h_TREND,2h_TRENDPoint1,2h_TRENDPoint3,2h_TRENDPoint5,2h_TRENDPoint7,2h_TREND1,2h_TREND1Point3,2h_TREND1Point6,2h_TREND2,2h_TREND2Point5,2h_TREND3,2h_CDLMARUBOZU,2h_CDLRICKSHAWMAN,2h_CDLCLOSINGMARUBOZU,2h_CMO1,2h_CMO2,2h_RSI1,2h_RSI2,2h_STOCH1,2h_STOCH2,2h_STOCH3,2h_STOCH4,2h_CDLHIKKAKE,2h_CDLBREAKAWAY,2h_CDLDOJI,2h_CDLDOJISTAR,2h_CDLSHOOTINGSTAR,2h_WILLR1,2h_WILLR2,2h_TRIX1,2h_TRIX2,2h_STOCHF1,2h_STOCHF2,2h_STOCHF3,2h_STOCHF4,2h_CDLHIKKAKEMOD,2h_CDLRISEFALL3METHODS,2h_CDLDRAGONFLYDOJI,2h_CDLGRAVESTONEDOJI,2h_CDLHANGINGMAN,2h_AROONOSC1,2h_AROONOSC2,2h_PPO1,2h_MFI1,2h_MFI2,2h_CDLTASUKIGAP,2h_CDLXSIDEGAP3METHODS,2h_CDLHAMMER,2h_CDLINVERTEDHAMMER,2h_CDLLONGLINE,2h_CDLLONGLEGGEDDOJI,2h_PPO2,2h_PPO3,2h_PPO4,2h_CDLADVANCEBLOCK,2h_CDL2CROWS,2h_CDLSTALLEDPATTERN,2h_CDLTAKURI,2h_CDLSPINNINGTOP,2h_CDLSHORTLINE,2h_HT_DCPERIOD,2h_HT_DCPHASE,2h_HT_PHASOR1,2h_HT_PHASOR2,2h_CDL3BLACKCROWS,2h_CDLUNIQUE3RIVER,2h_CDL3WHITESOLDIERS,2h_CDLENGULFING,2h_HT_SINE1,2h_HT_SINE2,2h_HT_TRENDMODE,2h_ULTOSC1,2h_ULTOSC2,2h_CDLIDENTICAL3CROWS,2h_CDL3OUTSIDE,2h_CDLMATCHINGLOW,2h_CDLGAPSIDESIDEWHITE,2h_CDLDARKCLOUDCOVER,2h_CCI1,2h_CCI2,2h_STOCHRSI1,2h_STOCHRSI2,2h_STOCHRSI3,2h_STOCHRSI4,2h_ADX1,2h_ADX2,2h_DX1,2h_DX2,2h_CDL3INSIDE,2h_CDLBELTHOLD,2h_CDLHARAMICROSS,2h_CDLEVENINGDOJISTAR,2h_CDLMORNINGDOJISTAR,2h_CDLSEPARATINGLINES,2h_CDLTHRUSTING,2h_CDLHARAMI,2h_CDLHOMINGPIGEON,2h_CDLPIERCING,2h_CDLEVENINGSTAR,2h_CDLHIGHWAVE,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE
605,605,2019-10-03 12:00:00+00:00,8215.6,8246.4,8207.6,8216.3,501.66306739,-0.0128,-2.2663,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,0.0,1.0,0.0,-0.039,-0.1118,0.4805,0.4441,0.2022,0.1788,0.4171,0.4855,0.0,0.0,1.0,0.0,0.0,-0.8125,-0.3594,-0.0157,-0.0122,0.1788,0.1809,0.4855,0.159,0.0,0.0,0.0,0.0,0.0,-0.25,0.1528,0.0072,0.35700000000000004,0.4903,0.0,0.0,0.0,0.0,0.0,1.0,-0.0744,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3666,0.2499,0.0054,-0.0192,0.0,0.0,0.0,0.0,1.0,0.7075,0,0.4815,0.5049,0.0,0.0,1.0,0.0,0.0,-0.0772,0.0286,0.16,0.0,0.7374,0.4251,0.1655,0.2812,0.0557,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,606,2019-10-03 14:00:00+00:00,8110.3,8217.7,8068.2,8215.5,4587.51582398,0.0044,0.7771,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1383,-0.1365,0.4308,0.4317,0.1814,0.1824,0.4436,0.466,0.5,0.0,0.0,0.0,0.0,-0.9017,-0.4934,-0.0152,-0.0123,0.1824,0.1816,0.466,0.1285,0.0,0.0,0.0,0.0,0.0,-0.9583,0.1528,0.0055,0.2901,0.4953,0.0,0.0,0.0,0.0,0.0,0.0,-0.0748,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3643,0.2888,0.0003,-0.0225,0.0,0.0,0.0,0.0,0.9704,0.5153,0,0.4433,0.4839,0.0,0.0,0.0,0.0,0.0,-0.2057,-0.0288,0.0837,0.0,0.6748,0.0024,0.1622,0.2799,0.0868,0.18899999999999997,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,607,2019-10-03 16:00:00+00:00,8146.2,8211.0,8100.4,8110.3,2147.87378584,0.0,0.0046,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0979,-0.1257,0.451,0.4372,0.1996,0.2376,0.45299999999999996,0.4003,0.0,0.0,0.0,0.0,0.0,-0.7668,-0.4478,-0.0148,-0.0123,0.2376,0.3504,0.4003,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,-0.9583,0.1528,0.0045,0.3876,0.4949,0.0,0.0,0.0,0.0,0.0,0.0,-0.0753,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3565,0.3641,-0.0064,-0.016,0.0,0.0,0.0,0.0,0.754,0.0687,0,0.444,0.4864,0.0,0.0,0.0,0.0,0.0,-0.1593,-0.0177,0.0678,0.1637,0.6304,0.1876,0.1591,0.2786,0.0868,0.18899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,608,2019-10-03 18:00:00+00:00,8146.3,8159.1,8090.0,8146.1,1006.54704575,0.0023,0.4299,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0978,-0.1257,0.4511,0.4372,0.2429,0.3088,0.4506,0.3519,0.5,0.0,1.0,0.0,0.0,-0.7665,-0.4476,-0.0144,-0.0124,0.3088,0.3944,0.3519,0.2383,0.0,0.0,0.0,0.0,0.0,-0.875,0.1528,0.0032,0.4005,0.4876,0.0,0.0,0.0,0.0,0.0,1.0,-0.0758,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3483,0.6348,-0.0073,-0.0085,0.0,0.0,0.0,0.0,-0.7495,-0.9981,0,0.4496,0.4911,0.0,0.0,0.0,0.0,0.0,-0.1703,-0.0325,0.0708,0.1903,0.5836,0.1881,0.1565,0.2774,0.0967,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,609,2019-10-03 20:00:00+00:00,8165.0,8195.3,8115.0,8146.3,488.73797637,0.0074,1.3693,1,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0762,-0.1199,0.4619,0.44,0.3253,0.4294,0.4372,0.3047,0.0,0.0,0.0,0.0,0.0,-0.7046,-0.4238,-0.013999999999999999,-0.0124,0.4294,0.5432,0.3047,0.2954,0.0,0.0,0.0,0.0,0.0,-0.875,0.1528,0.0022,0.37799999999999995,0.4765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0764,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3392,0.7301,-0.0096,-0.0064,0.0,0.0,0.0,0.0,-0.9922,-0.7899,0,0.45299999999999996,0.4871,0.0,0.0,0.0,0.0,0.0,-0.1206,-0.0154,0.1292,0.292,0.5505,0.2859,0.1523,0.2761,0.0551,0.1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,610,2019-10-03 22:00:00+00:00,8225.4,8282.0,8140.4,8165.0,2263.41739419,-0.0134,-2.4425,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,0.0,0.0,0.0,-0.0091,-0.1016,0.4954,0.4492,0.4319,0.5576,0.4207,0.299,1.0,0.0,0.0,0.0,0.0,-0.5203,-0.34700000000000003,-0.0137,-0.0124,0.5576,0.7353,0.299,0.4797,0.0,0.0,0.0,0.0,0.0,-0.2917,0.1528,0.0014,0.4448,0.4729,0.0,0.0,0.0,0.0,0.0,0.0,-0.077,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,0.777,-0.0099,-0.0038,0.0,0.0,0.0,0.0,-0.9856,-0.5774,0,0.4348,0.4849,0.0,0.0,0.0,0.0,0.0,-0.0318,0.0216,0.2852,0.7802,0.5366,0.5992,0.1474,0.2743,0.0362,0.1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,611,2019-10-04 00:00:00+00:00,8116.3,8229.9,8038.0,8226.4,3230.18106893,-0.0013,-0.24100000000000002,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1133,-0.1278,0.4434,0.4361,0.5067,0.5331,0.39799999999999996,0.2725,0.0,0.0,0.0,0.0,0.0,-0.7812,-0.4858,-0.0133,-0.0125,0.5331,0.3209,0.2725,0.2188,0.0,0.0,0.0,0.0,0.0,-0.5,0.1528,0.0003,0.4139,0.4671,0.0,0.0,0.0,0.0,0.0,0.0,-0.0776,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3145,0.8261,-0.0126,-0.0025,0.0,0.0,0.0,-1.0,-0.8879,-0.3026,0,0.4448,0.4776,0.0,0.0,0.0,0.0,0.0,-0.1485,-0.0346,0.3187,0.1674,0.4941,0.1522,0.1439,0.2729,0.0637,0.1746,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,612,2019-10-04 02:00:00+00:00,8104.6,8132.8,8073.5,8115.3,529.71682119,-0.0011,-0.2004,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1236,-0.1305,0.4382,0.4347,0.5113,0.44299999999999995,0.3692,0.2414,0.0,0.0,0.0,0.0,0.0,-0.8139,-0.5007,-0.013000000000000001,-0.0125,0.44299999999999995,0.273,0.2414,0.1861,0.0,0.0,0.0,0.0,0.0,-0.5,0.1528,-0.0007,0.426,0.4696,0.0,0.0,0.0,0.0,0.0,0.0,-0.0782,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3013,-0.1185,-0.0127,0.0111,0.0,0.0,0.0,0.0,-0.6777,0.0407,0,0.4518,0.4735,0.0,-1.0,0.0,0.0,0.0,-0.1595,-0.0495,0.3057,0.0985,0.4302,0.1051,0.1406,0.2716,0.0637,0.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,613,2019-10-04 04:00:00+00:00,8095.8,8121.4,8001.0,8104.6,2058.47118157,0.0052,0.968,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1315,-0.1326,0.4342,0.4337,0.4289,0.3104,0.3404,0.2427,0.5,0.0,1.0,0.0,0.0,-0.7599,-0.5119,-0.0127,-0.0126,0.3104,0.3374,0.2427,0.2401,0.0,0.0,0.0,0.0,0.0,-0.5833,0.1528,-0.0018,0.4214,0.4614,0.0,0.0,0.0,0.0,0.0,1.0,-0.0787,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.289,-0.0688,-0.0056,0.0143,0.0,0.0,0.0,0.0,-0.4191,0.3456,0,0.5039,0.4829,0.0,0.0,0.0,0.0,0.0,-0.1739,-0.0675,0.2782,0.0528,0.3749,0.0694,0.1401,0.2705,0.1284,0.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,614,2019-10-04 06:00:00+00:00,8137.8,8148.0,8091.2,8095.8,1211.63364783,-0.0016,-0.3047,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,1.0,0.0,1.0,-0.0827,-0.1196,0.4586,0.4402,0.3731,0.3657,0.3161,0.2664,1.0,0.0,0.0,0.0,0.0,-0.6536,-0.4584,-0.0124,-0.0126,0.3657,0.4868,0.2664,0.3725,0.0,0.0,0.0,0.0,0.0,-0.5833,0.1528,-0.003,0.4269,0.4628,0.0,0.0,0.0,0.0,1.0,0.0,-0.0793,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2786,-0.0203,-0.0022,0.0119,0.0,0.0,0.0,0.0,-0.1275,0.6112,0,0.5184,0.4811,0.0,0.0,0.0,0.0,0.0,-0.0999,-0.0334,0.3058,0.4301,0.3332,0.2919,0.1384,0.2692,0.0993,0.1823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,615,2019-10-04 08:00:00+00:00,8124.6,8137.9,8083.7,8137.9,1272.34560233,0.0034,0.6395,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0955,-0.1228,0.4522,0.4386,0.3769,0.4547,0.2965,0.2895,0.0,0.0,0.0,0.0,0.0,-0.687,-0.4752,-0.0121,-0.0127,0.4547,0.54,0.2895,0.3366,0.0,0.0,0.0,0.0,-1.0,-0.5833,0.1528,-0.0039,0.3951,0.4553,0.0,0.0,0.0,0.0,0.0,0.0,-0.0798,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2707,0.0322,0.0037,0.0044,0.0,0.0,0.0,0.0,0.2008,0.8347,0,0.5252,0.4885,0.0,0.0,0.0,0.0,0.0,-0.0983,-0.0388,0.21600000000000003,0.3312,0.301,0.237,0.13699999999999998,0.268,0.1061,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,616,2019-10-04 10:00:00+00:00,8152.3,8176.2,8121.4,8124.7,1129.81271117,0.0018,0.3366,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0631,-0.1142,0.4685,0.4429,0.4835,0.6301,0.2875,0.3193,0.0,0.0,0.0,0.0,0.0,-0.6169,-0.44,-0.0119,-0.0127,0.6301,0.8636,0.3193,0.506,0.0,0.0,0.0,0.0,0.0,-0.5833,0.1528,-0.0048,0.4015,0.4675,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2675,0.0646,0.0006,-0.01,0.0,0.0,0.0,0.0,0.3946,0.9287,0,0.5297,0.486,0.0,0.0,0.0,0.0,0.0,-0.0568,-0.0171,0.2943,0.5589999999999999,0.2845,0.3848,0.134,0.2667,0.0634,0.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,617,2019-10-04 12:00:00+00:00,8167.0,8181.6,8123.3,8152.4,777.25804733,-0.0024,-0.4463,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0459,-0.1096,0.47700000000000004,0.4452,0.6197,0.7742,0.28800000000000003,0.3564,0.0,0.0,0.0,0.0,0.0,-0.5796,-0.4213,-0.0116,-0.0127,0.7742,0.9192,0.3564,0.5728,0.0,0.0,0.0,0.0,0.0,-0.5833,0.1528,-0.0052,0.4289,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,-0.0808,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2679,0.0908,-0.0057,-0.0065,0.0,0.0,0.0,0.0,0.5399,0.977,0,0.5489,0.4882,0.0,0.0,0.0,0.0,0.0,-0.0453,-0.0132,0.4144,0.6991,0.2728,0.4634,0.1308,0.2653,0.0574,0.1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
