,Unnamed: 0,timedate,close,high,low,open,volume,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
425,425,2019-02-26 12:00:00+00:00,3821.6443,3838.0,3782.0,3836.2836,27716.18615111,-0.0001,-0.0167,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0135,0.0545,0.5067,0.5273,0.2101,0.2363,0.7575,0.537,0.0,0.0,0.0,0.0,0.0,-0.7674,-0.4607,0.0295,-0.0297,0.2363,0.242,0.537,0.2326,0.0,0.0,0.0,0.0,0.0,-0.0714,0.7619,0.0301,0.4749,0.5319,0.0,0.0,1.0,0.0,0.0,0.0,-0.0244,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.6398,0.0091,-0.0095,0.0,0.0,0.0,0.0,-0.7695,-0.9957,0,0.4916,0.5232,0.0,0.0,0.0,0.0,0.0,-0.1012,0.0426,0.0792,0.0771,0.4228,0.0829,0.4677,0.1575,0.2793,0.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,426,2019-02-27 00:00:00+00:00,3820.0,3822.8968,3792.0,3820.5638,21472.46889555,-0.0034,-0.3857,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.0113,0.0536,0.5056,0.5268,0.2813,0.3906,0.7136,0.4674,0.0,0.0,1.0,0.0,0.0,-0.7707,-0.4627,0.0299,-0.0292,0.3906,0.6676,0.4674,0.2293,0.0,0.0,1.0,0.0,-1.0,-0.0714,0.7619,0.0267,0.4779,0.5265,0.0,0.0,1.0,0.0,0.0,1.0,-0.0237,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.3273,0.6555,-0.0034,-0.0482,0.0,0.0,0.0,0.0,-0.8287,-0.9817,1,0.5089,0.5278,0.0,0.0,1.0,0.0,0.0,-0.0854,0.0386,0.2908,0.6884,0.3196,0.0792,0.4542,0.1584,0.2793,0.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,427,2019-02-27 12:00:00+00:00,3806.9845,3835.0064,3788.6128,3819.9873,23197.57900378,0.0025,0.2868,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0074,0.0461,0.4963,0.5231,0.3602,0.4536,0.6615,0.3913,0.0,0.0,0.0,0.0,0.0,-0.7972,-0.4786,0.0301,-0.0287,0.4536,0.4513,0.3913,0.2028,0.0,0.0,0.0,0.0,0.0,-0.0714,0.7619,0.0222,0.4158,0.5192,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3345,0.6862,-0.0242,-0.0208,0.0,0.0,0.0,0.0,-0.9208,-0.9269,0,0.4407,0.5247,0.0,0.0,0.0,0.0,0.0,-0.0738,0.0349,0.29600000000000004,0.1226,0.2234,0.049,0.4429,0.1594,0.2952,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,428,2019-02-28 00:00:00+00:00,3816.6137,3833.4202,3687.3459,3807.0,30018.56569755,0.0092,1.0453,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0072,0.0512,0.5036,0.5256,0.4833,0.6058,0.602,0.3281,0.0,0.0,1.0,0.0,0.0,-0.7474,-0.4668,0.0301,-0.0282,0.6058,0.6985,0.3281,0.2526,0.0,0.0,0.0,0.0,0.0,-0.5714,0.7619,0.0174,0.3607,0.4958,0.0,0.0,0.0,0.0,0.0,1.0,-0.0224,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3509,0.6996,-0.0177,0.0125,0.0,0.0,0.0,0.0,-0.9503,-0.8921,0,0.6559999999999999,0.5505,0.0,0.0,0.0,0.0,0.0,-0.0864,0.0179,0.3928,0.3673,0.1071,0.0696,0.41700000000000004,0.1587,0.0807,0.1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,429,2019-02-28 12:00:00+00:00,3851.8561,3889.9999,3771.2929999999997,3816.5748,27572.41066519,-0.0067,-0.755,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0609,0.0699,0.5305,0.5349,0.5711,0.6538,0.5346,0.2583,0.0,0.0,0.0,0.0,0.0,-0.6785,-0.4238,0.03,-0.0277,0.6538,0.8118,0.2583,0.3215,0.0,0.0,0.0,0.0,0.0,-0.5714,0.7619,0.0135,0.4315,0.5187,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3745,0.6933,-0.0137,0.0201,0.0,0.0,0.0,0.0,-0.9373,-0.9093,0,0.6498,0.5491,0.0,0.0,0.0,0.0,0.0,-0.0325,0.0419,0.4966,1.0,0.1096,0.1448,0.3989,0.1587,0.16399999999999998,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,430,2019-03-01 00:00:00+00:00,3826.203,3872.8609,3798.0,3852.0998,22373.38730018,0.001,0.11199999999999999,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0177,0.0544,0.5089,0.5272,0.6638,0.7318,0.4732,0.2559,0.0,0.0,0.0,0.0,0.0,-0.7286,-0.4628,0.0298,-0.0272,0.7318,0.6852,0.2559,0.2714,0.0,0.0,0.0,0.0,0.0,-0.5714,0.7619,0.0091,0.4298,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.3811,0.7232,-0.0049,0.0281,0.0,0.0,0.0,0.0,-0.9858,-0.8156,0,0.6105,0.5333,0.0,0.0,0.0,0.0,0.0,-0.0319,0.0362,0.5785,0.3683,0.1001,0.0825,0.3821,0.1587,0.16399999999999998,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,431,2019-03-01 12:00:00+00:00,3830.0127,3852.7909999999997,3821.0,3826.203,21512.49523789,0.0011,0.1281,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.0241,0.0565,0.512,0.5283,0.7064,0.7337,0.4181,0.2514,0.0,0.0,1.0,0.0,0.0,-0.7212,-0.5184,0.0295,-0.0267,0.7337,0.7040000000000001,0.2514,0.2788,0.0,0.0,0.0,1.0,0.0,-0.5714,0.7381,0.0046,0.4194,0.5131,0.0,0.0,0.0,0.0,0.0,1.0,-0.0183,,,0.0,0.0,0.0,0.0,1.0,1.0,0.377,0.7573,-0.0004,0.0114,0.0,0.0,0.0,0.0,-0.9990000000000001,-0.6741,0,0.611,0.5313,0.0,0.0,0.0,0.0,0.0,-0.0246,0.0345,0.6099,0.4613,0.0893,0.0909,0.3666,0.1586,0.16399999999999998,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,432,2019-03-02 00:00:00+00:00,3834.6971,3857.5244,3818.3108,3830.333,23769.17587686,-0.0061,-0.6983,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.0324,0.0591,0.5162,0.5296,0.7236,0.7054,0.3728,0.2599,0.0,0.0,1.0,0.0,0.0,-0.7120000000000001,-0.5759,0.0292,-0.0262,0.7054,0.7271,0.2599,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,-0.5714,0.7143,0.0001,0.4206,0.5107,0.0,0.0,0.0,0.0,0.0,1.0,-0.0168,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3663,0.8272,-0.0008,0.0033,0.0,0.0,0.0,0.0,-0.8847,-0.29600000000000004,0,0.5935,0.519,0.0,0.0,0.0,0.0,0.0,-0.016,0.0337,0.4707,0.5825,0.0875,0.1013,0.3527,0.1587,0.1718,0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,433,2019-03-02 12:00:00+00:00,3811.3109,3834.7999,3771.6025,3834.6328,24647.29079011,0.0034,0.3903,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0127,0.0444,0.4937,0.5222,0.6762,0.5894,0.3341,0.2577,0.0,0.0,0.0,0.0,0.0,-0.7577,-0.6129,0.0287,-0.0257,0.5894,0.3371,0.2577,0.2423,0.0,0.0,0.0,0.0,0.0,-0.5714,0.4524,-0.004,0.4178,0.4896,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3541,-0.0788,-0.0008,0.0053,0.0,0.0,0.0,0.0,-0.4753,0.28600000000000003,0,0.5867,0.5285,0.0,0.0,0.0,0.0,0.0,-0.0511,0.0154,0.3479,0.0,0.0824,0.042,0.3322,0.1579,0.0656,0.1258,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,434,2019-03-03 00:00:00+00:00,3824.4109999999996,3835.0,3795.9405,3811.4056,17816.82997859,-0.006999999999999999,-0.8454,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0133,0.052000000000000005,0.5066,0.526,0.6078,0.5286,0.3035,0.2616,0.0,0.0,0.0,0.0,0.0,-0.7218,-0.5922,0.0282,-0.0252,0.5286,0.5215,0.2616,0.2679,0.0,0.0,0.0,0.0,0.0,-0.5714,0.4524,-0.0121,0.3812,0.5058,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149,,,0.0,0.0,0.0,0.0,0.0,1.0,0.3414,-0.0256,0.0022,0.0046,0.0,0.0,0.0,0.0,-0.16,0.5848,0,0.5865,0.532,0.0,0.0,0.0,0.0,0.0,-0.0038,0.0206,0.3118,0.353,0.0816,0.0725,0.3131,0.1571,0.066,0.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
435,435,2019-03-03 12:00:00+00:00,3797.6287,3835.0,3792.9069,3824.5258,19782.34882956,0.0007,0.0835,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,-1.0,-0.0409,0.0348,0.4796,0.5174,0.5017,0.3872,0.2806,0.261,0.0,0.0,0.0,0.0,0.0,-0.4558,-0.6345,0.0275,-0.0247,0.3872,0.3029,0.261,0.2239,0.0,0.0,0.0,0.0,0.0,-0.5,0.4524,-0.0134,0.4144,0.5024,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0141,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3295,0.035,0.0025,-0.0023,0.0,0.0,0.0,-1.0,0.2179,0.8442,1,0.5515,0.5242,0.0,0.0,0.0,0.0,0.0,-0.0227,0.013000000000000001,0.1177,0.0,0.0759,0.0033,0.295,0.1563,0.0588,0.1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.10300000000000001,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,436,2019-03-04 00:00:00+00:00,3800.0721,3825.0,3782.7202,3797.4388,19908.47217246,-0.0232,-2.7134,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,1.0,0.0,-0.0354,0.0363,0.4823,0.5181,0.4337,0.3853,0.2705,0.3003,0.0,0.0,1.0,0.0,0.0,-0.4438,-0.6306,0.0268,-0.0242,0.3853,0.3313,0.3003,0.5562,0.0,0.0,0.0,0.0,0.0,0.0714,0.4524,-0.0139,0.4338,0.4826,0.0,0.0,0.0,0.0,0.0,1.0,-0.0128,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3191,0.0757,0.0005,-0.0026,0.0,0.0,0.0,0.0,0.4579,0.9524,1,0.4985,0.5344,0.0,0.0,0.0,0.0,0.0,-0.0612,0.0076,0.1424,0.0742,0.0683,0.0093,0.2763,0.1554,0.0335,0.1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1854,-0.0421,0.4073,0.479,0.5539,0.5572,0.1113,0.1794,0.0,0.0,0.0,0.0,0.0,-0.3103,-0.8622,,,0.5572,0.6423,0.1794,0.5825,0.0,0.0,0.0,0.0,0.0,-0.1429,-0.7143,-0.2542,0.5063,0.3992,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2962,0.0859,-0.0163,0.0229,0.0,0.0,0.0,0.0,0.514,0.97,1,0.4756,,0.0,0.0,0.0,0.0,0.0,0.0925,-0.0826,1.0,1.0,0.1755,0.3693,0.1343,,0.006,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
